artist,album,albumyear,genre,bayesian,votes,rating,played
Angra,Angels Cry,1999,Power,4.10,38,4.12,140
Angra,Temple Of Shadows,2004,Power,4.20,95,4.25,482
Angra,Holy Land,1996,Power,4.24,70,4.33,336
Angtoria,God Has A Plan For Us All,2006,"Symphonic, Goth Doom, Female-Fronted",4.02,161,4.01,635
Anima Morte,Upon Darkened Stains,2014,Symphonic,4.08,8,4.13,19
Anima Mundi,The Way,2010,"Symphonic, Folk/Celtic",4.02,16,3.91,21
Anima Mundi,I Me Myself,2016,Progressive,4.10,10,4.20,24
Animals As Leaders,Weightless,2011,"Jazz, Technical, Instrumental",4.04,58,4.03,122
Animals As Leaders,The Joy of Motion,2014,"Jazz, Technical, Instrumental",4.23,33,4.41,100
Animals As Leaders,Animals As Leaders,2009,"Jazz, Technical, Instrumental",4.38,273,4.42,1311
Animations,Private Ghetto,2013,"Jazz, Technical DTI, Instrumental",4.07,4,4.00,19
Animations,Reset Your Soul,2009,"Jazz, Technical DTI",4.21,117,4.25,427
Animations,Non-album Track,2008,"Jazz, Technical DTI",4.34,44,4.57,115
Animations,Animations,2007,"Jazz, Technical DTI, Instrumental",4.42,276,4.47,1054
Anna Von Hausswolff,The Miraculous,2015,Crossover,0.00,0,0.00,2
Annot Rhül,Who Needs Planes or Time Machines,2006,Progressive,0.00,0,0.00,5
Annot Rhül,Lost in the Woods,2007,Progressive,4.05,4,3.88,13
Annot Rhül,Leviathan,2014,Progressive,4.12,6,4.42,20
Anomaly,Anomaly,1998,Melodic,3.89,45,3.73,123
Ansata,Crux Ansata,2008,Progressive,4.00,28,3.89,38
Antethic,Origin,2014,"Post-Rock, Math",4.08,7,4.14,16
Anthony Phillips,Anthology,1995,"Symphonic, Crossover",0.00,0,0.00,0
Anthony Phillips,Field Day (Cd 2),2005,"Symphonic, Crossover",0.00,0,0.00,0
Anthony Phillips,"The Geese And The Ghost (2007 Remaster, Disc 2 Bonus Tracks)",1977,"Symphonic, Crossover",0.00,0,0.00,0
Anthony Phillips,Wise after the Event,1978,"Symphonic, Crossover",0.00,0,0.00,1
Anthony Phillips,Field Day (Cd 1),2005,"Symphonic, Crossover",4.06,1,3.50,1
Anthony Phillips,Private Parts & Pieces X - Soiree,1999,"Symphonic, Crossover",4.08,2,4.25,3
Anthony Phillips,"The Geese And The Ghost (2007 Remaster, Disc 1)",1977,"Symphonic, Crossover",4.12,3,4.67,3
Anthriel,The Pathway,2010,"Power, Melodic",4.18,70,4.24,222
Anthropia,The Chain Reaction,2009,Power,4.05,23,4.00,43
Anthropia,The Ereyn Chronicles  Part I - The Journey of Beginnings,2006,Power,4.17,90,4.21,357
Anthropia,Non-Euclidean Spaces,2015,Power,4.34,38,4.61,135
Anti-Depressive Delivery,Chain of Foods,2008,Progressive,0.00,0,0.00,0
Anti-Depressive Delivery,Feel. Melt. Release. Escape.,2004,Progressive,3.96,41,3.85,71
Antimatter,Planetary Confinement,2005,"Goth Doom, Ambient",3.86,46,3.70,119
Antimatter,The Judas Table,2015,"Goth Doom, Ambient",4.07,3,4.00,18
Antimatter,Leaving Eden,2007,"Goth Doom, Ambient",4.07,1,4.00,1
Antimatter,Fear Of A Unique Identity,2012,"Goth Doom, Ambient",4.10,1,5.00,4
Antoine Fafard,Sphère,2016,Jazz,4.03,7,3.79,5
Anton Johansson's Galahad Suite,Galahad Suite,2013,"Heavy, Opera",3.92,24,3.69,31
Antonius Rex,Hystero Demonopathy,2012,Progressive,4.08,1,4.50,1
Anubis,A Tower of Silence,2011,Neo-Progressive,4.05,73,4.04,341
Anubis,Hitchhiking To Byzantium,2014,Progressive,4.12,15,4.23,26
Anubis Gate,Purification,2004,"Melodic, Power, Fates Warning & Influenced",4.06,49,4.05,175
Anubis Gate,Anubis Gate,2011,"Melodic, Power, Fates Warning & Influenced",4.08,76,4.09,261
Anubis Gate,Sheep EP,2013,"Melodic, Power, Fates Warning & Influenced",4.12,8,4.31,17
Anubis Gate,Horizons,2014,"Melodic, Power, Fates Warning & Influenced",4.20,29,4.36,83
Anubis Gate,A Perfect Forever,2005,"Melodic, Power, Fates Warning & Influenced",4.27,103,4.34,524
Anubis Gate,The Detached,2009,"Melodic, Power, Fates Warning & Influenced",4.33,166,4.39,904
Anubis Gate,Andromeda Unchained,2007,"Melodic, Power, Fates Warning & Influenced",4.43,220,4.49,951
Anup Sastry,Titan,2014,"Djent, Technical, Electronic, Instrumental",4.03,8,3.81,5
Anup Sastry,Lion,2014,"Djent, Technical, Electronic, Instrumental",4.09,5,4.20,8
Anuryzm,All Is Not for All,2015,Progressive,4.07,2,4.00,10
AnVision,Astral Phase,2012,Progressive,3.99,22,3.84,73
Anyone's Daughter,Neue Sterne,1983,Symphonic,4.00,11,3.77,16
Anyone's Daughter,In Blau,1982,Symphonic,4.04,8,3.88,11
Anyone's Daughter,Adonis,1979,Symphonic,4.13,11,4.32,37
Aphelion,Franticode,2008,"Heavy, Jazz, LTE/Planet X and Influenced, Instrumental",4.02,64,3.99,217
Aphelion,Franticode,2008,"Heavy, Jazz, LTE/Planet X and Influenced, Instrumental",4.05,64,4.04,223
Apocalyptica,Faraway vol. II [CD-SINGLE],2003,Symphonic,3.97,28,3.82,75
Apocalyptica,Reflections.,2003,Symphonic,4.20,81,4.25,333
Apogee,The Art of Mind,2015,Crossover,4.03,7,3.79,12
Appearance of Nothing,All Gods Are Gone,2010,Progressive,3.93,30,3.75,64
Appearance of Nothing,A New Beginning,2014,Progressive,4.11,14,4.21,29
Apple Pie,Crossroad,2007,Symphonic,3.98,86,3.94,205
Apple Pie,The Gates Of Never,2013,Symphonic,4.11,31,4.16,53
Arabs In Aspic,Strange Frame Of Mind,2011,"Heavy, Psychedelic, Eclectic",3.94,49,3.84,107
Arabs In Aspic,Pictures In A Dream,2013,"Heavy, Psychedelic, Eclectic",4.06,2,3.75,4
Arabs in Aspic,Victim of Your Father's Agony,2015,"Heavy, Psychedelic, Eclectic",4.08,8,4.13,16
Arachnes,A New Day,2011,"Power, Melodic",3.95,23,3.74,70
Arc Angel-Cannata,Tamorok,2002,"Crossover, AOR",3.79,57,3.61,161
Arcade Messiah,Arcade Messiah,2014,"Experimental, Post-Metal",4.07,2,4.00,5
Arcane,Known - Learned Disk 2,2015,Progressive,4.03,10,3.85,16
Arcane,Chronicles of the Waking Dream,2009,Progressive,4.11,58,4.13,296
Arcane,Known - Learned Disk 1,2015,Progressive,4.14,13,4.35,38
Arcane Alchemists,From Tales To Spells,2015,"Heavy, Experimental, Instrumental",4.13,7,4.43,20
Arcane Atlas,Metris,2016,Progressive,0.00,0,0.00,0
Arcangel,Arcangel,1983,"Crossover, AOR",3.95,27,3.78,43
Arch/Matheos,Sympathetic Resonance,2011,"Melodic, Fates Warning & Influenced",4.35,119,4.44,556
Area,Arbeit Macht Frei,1973,Progressive,0.00,0,0.00,1
Area,Caution Radiation Area,1974,Progressive,0.00,0,0.00,0
Area,Crac!,1975,Progressive,0.00,0,0.00,0
Area,Maledetti,1976,Progressive,0.00,0,0.00,0
Area,"Gli Dei Se Ne Vanno, Gli Arrabbiati Restano",1978,Progressive,4.01,1,1.50,1
Areknames,In Case Of Loss...,2010,Eclectic,4.10,2,4.50,3
Arena,Live And Life (Disk 1),2004,"Neo-Progressive, Symphonic",3.87,28,3.61,54
Arena,The Seventh Degree Of Separation,2011,"Neo-Progressive, Symphonic",4.06,66,4.05,212
Arena,Live And Life (Disk 2),2004,"Neo-Progressive, Symphonic",4.08,54,4.08,110
Arena,The Unquiet Sky,2015,"Neo-Progressive, Symphonic",4.14,14,4.32,47
Arena,Contagion,2003,"Neo-Progressive, Symphonic",4.18,118,4.21,426
Arena,Pepper's Ghost,2005,"Neo-Progressive, Symphonic",4.24,115,4.30,427
Arena,The Visitor,1998,"Neo-Progressive, Symphonic",4.29,88,4.38,292
Arena,Immortal?,2000,"Neo-Progressive, Symphonic",4.30,115,4.37,353
Aries,Aries,2005,"Symphonic, Female-Fronted",3.89,22,3.57,23
Arion,Arion,2001,Symphonic,4.08,1,4.50,1
Arjen Anthony Lucassen,Lost In The New Real,2012,Heavy,3.92,62,3.82,80
Ark,Ark,2001,Melodic,4.22,103,4.28,464
Ark,Burn The Sun,2001,Melodic,4.38,244,4.43,1244
Arlon,Mimetic Desires,2015,Heavy,0.00,0,0.00,3
Arlon,On the Edge,2013,Heavy,3.98,11,3.68,26
Armed Cloud,Obsidian Desert,2015,Progressive,4.05,6,3.92,18
Armed Cloud,Shroud Of Rain,2013,Progressive,4.07,1,4.00,3
Arnioe,Doesn't It End Here?,2015,Crossover,4.07,1,4.00,1
Ars Nova,The Book of the Dead,1998,"Symphonic, ELP & Influenced",3.90,28,3.68,74
Ars Nova,The Goddess of Darkness,1996,"Symphonic, ELP & Influenced",3.92,23,3.67,45
Ars Nova,Chrysalis - Force for the Fourth,2004,"Symphonic, ELP & Influenced",4.11,21,4.17,51
Art Of Illusion,Round Square Of The Triangle,2014,Progressive,4.15,9,4.44,31
Art Rock Circus,Variations on a Dream,2013,Eclectic,3.97,13,3.69,20
Artaius,The Fifth Season,2013,"Folk/Celtic, Female-Fronted",0.00,0,0.00,5
Artension,Machine,2000,"Power, Melodic, Neo-Progressive, Classical",3.88,33,3.65,42
Artension,Into The Eye Of The Storm,1996,"Power, Melodic, Neo-Progressive, Classical",3.92,20,3.62,37
Artension,Sacred Pathways,2001,"Power, Melodic, Neo-Progressive, Classical",3.97,17,3.74,28
Artension,New Discovery,2002,"Power, Melodic, Neo-Progressive, Classical",4.03,21,3.95,43
Artension,Phoenix Rising,1997,"Power, Melodic, Neo-Progressive, Classical",4.07,43,4.06,76
Arti + Mestieri,Tilt,1974,Jazz,4.08,1,4.50,1
Arwen,Illusions,2004,Power,4.04,12,3.92,52
ARZ,Turn Of The Tide,2011,Crossover,0.00,0,0.00,1
Ascension Theory,Regeneration,2004,Progressive,4.05,21,4.00,135
Ascension Theory,Answers,2005,Progressive,4.18,41,4.27,324
Ash Ra Tempel,Join Inn,1973,Progressive,0.00,0,0.00,0
Ash Ra Tempel,Le Berceau de Cristal,2016,Soundtrack,0.00,0,0.00,0
Ash Ra Tempel,Ash Ra Tempel,1971,KrautRock,4.05,1,3.00,1
Ashent,Deconstructive,2009,Progressive,4.00,24,3.88,117
Ashland,Yin & Yang,1997,Neo-Progressive,4.01,23,3.91,161
Asia,Phoenix,2008,"Crossover, Symphonic, AOR",3.82,63,3.67,85
Asia,Aqua,1992,"Crossover, Symphonic, AOR",3.95,42,3.83,49
Asia,Alpha,1983,"Crossover, Symphonic, AOR",3.96,29,3.81,69
Asia,Astra,1985,"Crossover, Symphonic, AOR",4.02,39,3.96,134
Asia,Asia,1982,"Crossover, Symphonic, AOR",4.02,109,4.00,254
Asrai,Touch In The Dark,2004,"Symphonic, Goth Doom, Female-Fronted",4.00,22,3.86,57
Assignment,Closing The Circle,2016,Progressive,4.07,1,4.00,5
Assignment,Inside Of The Machine,2013,Progressive,4.08,4,4.13,19
Astra (IT),About Me  Through Life And Beyond,2006,Technical DTI,3.89,22,3.59,30
Astra (IT),From Within,2008,Technical DTI,3.91,30,3.70,38
Astra (IT),Broken Balance,2014,Technical DTI,4.07,3,4.00,10
Astra (US),The Black Chord,2012,Symphonic,3.98,38,3.88,115
Astra (US),The Weirding,2009,Symphonic,3.99,59,3.93,73
Astral DNA,SUPERGOD,2014,Power,4.05,4,3.88,14
Astral Doors,New Revelation,2007,Melodic,4.00,47,3.95,147
Astral Doors,Astralism,2006,Melodic,4.02,22,3.93,39
Astral Doors,Evil Is Forever,2005,Melodic,4.05,6,3.92,17
Astral Travellers,The Truth Beyond,2009,Progressive,3.88,43,3.72,149
Astrolabio,L'isolamento Dei Numeri Pari,2014,Progressive,4.06,1,3.50,1
Asturias,Bird Eyes View,2004,Neo-Progressive,4.02,25,3.94,57
Asturias,In Search of the Soul Trees,2008,Neo-Progressive,4.10,2,4.50,2
At Vance,Ride The Sky,2010,"Power, Melodic",3.97,31,3.85,39
Athem,The Extended Mind,2009,"Speed, Queensryche and Influenced",3.95,50,3.86,80
Atlantida,Painted Reality,2004,Melodic,4.06,33,4.05,126
Atmosfear,Zenith,2009,Technical DTI,3.89,43,3.73,124
Atmosfear,Atmosfear EP,1997,Technical DTI,4.06,8,4.00,52
Atmosfear,Inside The Atmosphere,2003,Technical DTI,4.37,202,4.42,1259
Atmospheres,The Departure,2015,Progressive,4.04,2,3.50,8
Atmospheres,Atmospheres,2013,"Post-Metal, Experimental",4.10,11,4.18,27
Atoll,L'araignée-Mal,1975,Symphonic,0.00,0,0.00,1
Atomixynergy,The Acoustic Vacuum,2012,Progressive,4.07,3,4.00,9
Attention Deficit,The Idiot King,2001,"Jazz, Guitar Spotlight, Instrumental",3.84,55,3.68,114
Audioplastik,In The Head Of A Maniac,2015,"Heavy, Neo-Progressive, ",4.18,35,4.30,86
Aura,Noise,2015,Progressive,4.04,2,3.50,10
Auspex,Heliopause,2010,"Symphonic, Female-Fronted",4.04,3,3.67,8
Auspex,Resolutio,2007,"Symphonic, Female-Fronted",4.06,9,4.00,16
Autumn,Oceanworld,1999,Symphonic,4.03,3,3.50,3
Autumn Electric,Star Being Earth Child,2015,Folk/Celtic,4.02,4,3.50,8
Avant Garden,Maelstrom,2001,Jazz,4.08,2,4.25,1
Avantasia,Lost In Space Part 1,2007,"Rock Opera, Iron Maiden and Influenced",4.00,20,3.87,30
Avantasia,The Metal Opera Pt. II,2002,"Rock Opera, Iron Maiden and Influenced",4.01,46,3.96,166
Avantasia,Angel Of Babylon,2011,"Rock Opera, Iron Maiden and Influenced",4.02,13,3.88,26
Avantasia,The Metal Opera Pt. I,2001,"Rock Opera, Iron Maiden and Influenced",4.12,106,4.14,386
Avantasia,The Wicked Symphony,2010,"Rock Opera, Iron Maiden and Influenced",4.22,23,4.46,78
Avantasia,The Scarecrow,2008,"Rock Opera, Iron Maiden and Influenced",4.32,180,4.37,759
Avatarium,The Girl With The Raven Mask,2015,Female-Fronted,4.05,4,3.88,13
Avatarium,Avatarium,2013,Female-Fronted,4.08,3,4.17,5
Avian,From the Depths of Time,2005,Melodic,4.08,65,4.08,450
Avian,Ashes and Madness,2008,Melodic,4.14,22,4.25,85
Awacks,Resilience,2013,Progressive,4.10,21,4.14,54
Awake,Forever More,2011,Power,3.93,23,3.70,40
Awake,Illumination.,2007,Power,3.97,22,3.80,58
Axial Lead,Of Infamous Credentials,2014,Progressive,3.99,5,3.40,8
Axon-Neuron,Metamorphosis,2016,Eclectic,4.05,4,3.88,8
Ayreon,Day Eleven - Love,2004,Progressive,4.06,37,4.05,127
Ayreon,The Theory of Everything [Disc 2],2013,Progressive,4.15,11,4.41,23
Ayreon,The Theory of Everything [Disc 1],2013,Progressive,4.22,22,4.48,40
Ayreon,The Final Experiment Special Edition (Bonus CD),2005,Progressive,4.25,48,4.39,283
Ayreon,The Final Experiment,1995,Progressive,4.32,159,4.38,497
Ayreon,Actual Fantasy Revisited,2004,Progressive,4.37,116,4.47,400
Ayreon,01011001 (Disc 1),2008,Progressive,4.46,259,4.52,618
Ayreon,Universal Migrator Part I - The Dream Sequencer,2000,Progressive,4.47,250,4.52,915
Ayreon,Universal Migrator (Disc 1)- The Dream Sequencer,2000,Progressive,4.47,248,4.53,962
Ayreon,Into The Electric Castle (2),1998,Progressive,4.48,184,4.56,720
Ayreon,The Human Equation (1),2004,Progressive,4.53,247,4.60,878
Ayreon,Into The Electric Castle (1),1998,Progressive,4.55,214,4.63,705
Ayreon,The Human Equation (Disc 2),2004,Progressive,4.57,274,4.64,857
Ayreon,01011001 (Disc 2),2008,Progressive,4.60,250,4.68,539
Ayreon,Universal Migrator Part II: Flight Of The Migrator,2000,Progressive,4.63,259,4.71,876
Azigza,Azigza,2000,Jazz,4.08,1,4.50,1
Bacamarte,Depois Do Fim,1983,Symphonic,0.00,0,0.00,2
Backhand,Through The Turbulence,2014,Progressive,4.07,4,4.00,11
Bad Salad,Puzzled,2013,Technical DTI,4.15,8,4.50,54
Bad Salad,Uncivilized,2012,Technical DTI,4.25,89,4.33,321
Bader Nana,Anthology,2013,,0.00,0,0.00,1
Bader Nana,Wormwood,2011,Progressive,3.99,37,3.91,86
Balance Of Power,The Book Of Secrets,1998,Melodic,3.98,38,3.89,151
Balance Of Power,Heathen Machine,2003,Melodic,4.09,35,4.11,183
Balance Of Power,Perfect Balance,2001,Melodic,4.18,60,4.24,299
Balance Of Power,Ten More Tales Of Grand Illusion,1999,Melodic,4.30,106,4.38,878
Balloon,Motivation,2007,Pink Floyd and Influenced,3.88,74,3.78,228
Balloon Astronomy,Balloon Astronomy,2011,Neo-Progressive,4.07,3,4.00,5
Banco del mutuo soccorso,Darwin!,1972,Symphonic,0.00,0,0.00,0
Banco del mutuo soccorso,Io Sono Nato Libero,1973,Symphonic,0.00,0,0.00,0
Banda Do Casaco,"Hoje Há Conquilhas, Amanhã Não Sabemos",1977,Folk/Celtic,4.04,3,3.67,6
bangbakc,Lot Lizards,2015,"Crossover, Stoner",4.07,2,4.00,3
Barclay James Harvest,Live,1974,Crossover,3.84,60,3.69,90
Bark Psychosis,Hex,1994,Post-Rock,4.04,4,3.75,3
Bark Psychosis,///Codename: Dustsucker,2004,Post-Rock,4.06,3,3.83,5
Barock Project,Coffee in Neukölln,2012,Symphonic,0.00,0,0.00,0
Barock Project,Misteriosevoci,2007,Symphonic,4.07,1,4.00,2
Barock Project,Rebus,2009,Symphonic,4.07,1,4.00,3
Barock Project,Skyline,2015,Symphonic,4.27,23,4.59,56
Baroness,Yellow & Green (Deluxe Edition) (2cd - Cd 1 - Yellow),2012,Progressive,0.00,0,0.00,3
Baroness,Purple,2015,Progressive,4.02,4,3.50,7
Baroness,Blue,2009,Progressive,4.06,3,3.83,12
Baroness,Red,2007,Progressive,4.06,1,3.50,367
Baroness,Yellow & Green (Deluxe Edition) (2cd - Cd 2 - Green),2012,Progressive,4.06,1,3.50,3
Barracuda Triangle,"Barracuda Triangle ""Electro Shock Therapy""",2014,Instrumental,4.12,9,4.33,23
Battles,La Di Da Di,2015,Post-Rock,4.07,3,4.00,7
Battlestations,In A Cold Embrace,2012,Post-Rock,0.00,0,0.00,0
Battlestations,The Death Of The Day,2013,Post-Rock,0.00,0,0.00,1
Battlestations,Battlestations,2011,Post-Rock,4.06,1,3.50,1
Battlestations,Return / Mr. Abject,2011,Post-Rock,4.07,1,4.00,1
Battlestations,The Extent Of Damage,2015,Post-Rock,4.07,1,4.00,3
Beardfish,The Sane Day (Disk 1),2005,"Symphonic, Frank Zappa and Influenced",3.79,47,3.56,135
Beardfish,The Sane Day (Disk 2),2005,"Symphonic, Frank Zappa and Influenced",3.95,57,3.87,135
Beardfish,+4626-Comfortzone [Disc 2],2015,"Symphonic, Frank Zappa and Influenced",3.97,13,3.69,19
Beardfish,+4626-Comfortzone [Disc 1],2015,"Symphonic, Frank Zappa and Influenced",4.00,17,3.85,26
Beardfish,Mammoth,2011,"Symphonic, Frank Zappa and Influenced",4.03,64,4.01,290
Beardfish,The Void,2012,"Symphonic, Frank Zappa and Influenced",4.03,71,4.01,246
Beardfish,Destined Solitaire,2009,"Symphonic, Frank Zappa and Influenced",4.07,106,4.08,197
Beardfish,Sleeping in Traffic - Part One,2007,"Symphonic, Frank Zappa and Influenced",4.08,128,4.09,320
Beardfish,Sleeping in Traffic: Part Two,2008,"Symphonic, Frank Zappa and Influenced",4.14,86,4.16,158
Beautiful Sin,The Unexpected,2006,"Power, Melodic",4.24,105,4.30,573
Before Eden,BR,2005,Progressive,0.00,0,0.00,10
Before Eden,The Legacy of Gaia,2005,Progressive,4.04,18,3.97,104
Before Eden,A Realm Reborn,2015,Power,4.05,1,3.00,4
Before Eden,A Dark Entity,2007,Progressive,4.10,12,4.17,52
Being,Anthropocene,2013,"Djent, Electronic, Experimental",4.11,15,4.20,30
Bela Fleck & The Flecktones,Flight Of The Cosmic Hippo,1991,"Jazz, Instrumental",3.82,50,3.63,66
Believe,Yesterday is a Friend,2008,Neo-Progressive,3.89,52,3.76,75
Believe,This Bread Is Mine,2009,Neo-Progressive,3.92,64,3.83,120
Believe,Hope To See Another Day,2006,Neo-Progressive,3.93,36,3.79,70
Ben Craven,Last Chance To Hear,2016,Crossover,4.07,2,4.00,5
Ben Craven,Great and Terrible Potions,2011,Crossover,4.08,1,4.50,1
Benesser,The Start Of Something New,2013,Post-Metal,4.02,11,3.82,16
Bent Knee,Say So,2016,Crossover,4.08,4,4.13,10
Bent Knee,Shiny Eyed Babies,2014,Crossover,4.12,7,4.36,21
Between The Buried And Me,Coma Ecliptic,2015,Harsh Vocals,4.10,10,4.20,21
Beyon-D-Lusion,Intuispection,2005,"Goth Doom, Female-Fronted",3.99,55,3.93,300
Beyond the Bridge,The Old Man and the Spirit,2012,Progressive,4.16,106,4.19,421
Beyond The Epilogue,Beyond The Epilogue,2011,Progressive,4.07,4,4.00,16
Beyond The Labyrinth,Signs,2005,Melodic,3.92,40,3.78,133
Beyond Twilight,The Devil's Hall of Fame,2001,Progressive,4.35,150,4.42,862
Beyond Twilight,Section X,2005,Progressive,4.40,199,4.46,1182
Beyond Twilight,For The Love Of Art And The Making,2006,Progressive,4.43,165,4.51,780
Big Big Train,English Electric Part Two,2013,"Symphonic, Genesis & Influenced",3.95,28,3.79,31
Big Big Train,English Electric Part One,2012,"Symphonic, Genesis & Influenced",3.95,22,3.75,26
Big Big Train,Gathering Speed,2004,"Symphonic, Genesis & Influenced",3.98,26,3.85,73
Big Big Train,The Difference Machine,2007,"Symphonic, Genesis & Influenced",4.05,58,4.04,175
Big Big Train,Wassail,2015,"Symphonic, Genesis & Influenced",4.06,9,4.00,12
Big Big Train,Folklore,2016,"Symphonic, Genesis & Influenced",4.13,10,4.35,10
Big Big Train,Far Skies Deep Time,2010,"Symphonic, Genesis & Influenced",4.17,32,4.28,129
Big Big Train,The Underfall Yard,2009,"Symphonic, Genesis & Influenced",4.29,100,4.38,358
Biglietto per l'Inferno,Vivi. Lotta. Pensa,2015,Progressive,4.06,1,3.50,1
Biglietto Per L'inferno,Biglietto Per L'inferno,1974,Progressive,4.07,2,4.00,2
Bill Bruford,Feels Good To Me,1977,Progressive,0.00,0,0.00,1
Bill Bruford,One Of A Kind,1979,"Jazz, Instrumental",4.15,109,4.17,280
Bill In The Tea,Big Tree,2014,"Post-Rock, Math",4.04,8,3.87,11
Billy Cobham,Spectrum,1973,Jazz,4.04,5,3.80,6
Billy McLaughlin,Fingerdance,1996,"Guitar Spotlight, Ambient, Instrumental",3.79,37,3.50,88
Billy Sheehan,Cosmic Troubadour,2005,"Guitar Spotlight, Instrumental",3.86,48,3.69,91
Birds and Buildings,Bantom To Behemoth,2008,"Eclectic, Jazz",3.87,63,3.75,103
Birds and Buildings,Multipurpose Trap,2013,"Eclectic, Jazz",4.07,2,4.00,5
Birth Control,Alsatian,2003,Heavy,4.03,3,3.50,2
Bjørn Riis,Lullabies in a Car Crash,2014,Neo-Progressive,4.14,12,4.33,38
Black Bonzo,Black Bonzo (Lady Of The Light),2005,"Heavy, Psychedelic",3.93,54,3.83,99
Black Bonzo,The Guillotine Model Drama,2010,"Heavy, Psychedelic",4.00,43,3.94,96
Black Bonzo,Sound Of The Apocalypse,2007,"Heavy, Psychedelic",4.24,152,4.29,678
Black Codex,Episodes 1 - 13,2014,Progressive,4.04,9,3.89,12
Black Codex,Episodes 14 - 26,2014,Progressive,4.05,5,3.90,8
Black Codex,Episodes 27 - 39,2015,Progressive,4.06,3,3.83,6
Black Codex,Episodes 40 - 52,2015,Progressive,4.11,4,4.50,6
Black Cube,Last Exile,2013,Progressive,4.04,11,3.91,39
Black Fate,Between Visions & Lies,2014,Power,4.10,9,4.22,37
Black Mountain,IV,2016,Crossover,4.09,4,4.25,8
Black Peaks,Statues,2016,Progressive,0.00,0,0.00,0
Black Space Riders,Refugeeum,2015,,4.06,3,3.83,14
Blackfield,IV,2013,"Crossover, Symphonic",4.04,8,3.88,17
Blackfield,Welcome to my DNA,2011,"Crossover, Symphonic",4.07,70,4.07,325
Blackfield,Blackfield II,2007,"Crossover, Symphonic",4.26,200,4.30,947
Blackfield,Blackfield,2004,"Crossover, Symphonic",4.30,134,4.37,500
Blacklands,A New Dawn,2013,"Heavy, Female-Fronted",4.02,9,3.78,23
Blacklands,Peaceful Shores,2016,"Heavy, Female-Fronted",4.08,3,4.17,4
Blackmore's Night,The Village Lanterne,2006,"Folk/Celtic, Ambient",3.98,75,3.93,196
Bland Bladen,I Grévens Tid,2008,Psychedelic,4.09,26,4.12,63
Blank Manuskript,Tales From An Island,2008,Symphonic,3.93,37,3.78,132
Blank Manuskript,The Waiting Soldier,2015,Symphonic,4.01,2,2.75,4
Blind Ego,Mirror,2007,Neo-Progressive,4.03,113,4.01,403
Blind Ego,Numb,2009,Neo-Progressive,4.04,114,4.03,274
Blind Ego,Liquid,2016,Neo-Progressive,4.17,13,4.46,20
Blind Existence,Blind Existence,2016,Female-Fronted,4.06,3,3.83,8
Blind Guardian,Somewhere Far Beyond,1992,"Power, Melodic",4.04,49,4.01,97
Blind Guardian,Live (CD 1),2003,"Power, Melodic",4.04,40,4.01,78
Blind Guardian,A Night at the Opera,2002,"Power, Melodic",4.06,117,4.06,195
Blind Guardian,Tales From The Twilight World,1991,"Power, Melodic",4.08,25,4.10,54
Blind Guardian,Live (CD 2),2003,"Power, Melodic",4.09,35,4.11,41
Blind Guardian,Nightfall in Middle Earth,1998,"Power, Melodic",4.21,99,4.26,308
Blind Guardian,At The Edge Of Time,2010,"Power, Melodic",4.25,39,4.41,155
Blood Ceremony,Lord Of Misrule,2016,Heavy,4.09,8,4.19,9
Blood Ceremony,The Eldritch Dark,2013,Heavy,4.16,7,4.64,8
Blotted Science,The Machinations Of Dementia,2007,"Technical, Math, Instrumental",4.12,136,4.13,356
